name,score_sm,score_md,score_lg,score_trf
efortis inc,0.7,0.8,0.8,0.8
eget,0.11764705882352941,0.29411764705882354,0.4117647058823529,0.8235294117647058
ehealth systems africa,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.8888888888888888
ejada,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.8888888888888888
el djazair information technology (elit),0.0,0.0,0.0,0.3
electronic banking services ltd. (ebs),0.0,0.0,0.0,0.07142857142857142
elektron p/f,0.6666666666666666,0.75,0.5833333333333334,0.8333333333333334
eltel networks,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888
elysian,0.0,0.125,0.25,0.875
elysys sarl,0.75,0.875,0.875,0.875
emarsys,0.26666666666666666,0.8,0.6,0.8
embedit,0.058823529411764705,0.47058823529411764,0.17647058823529413,0.8235294117647058
emerio,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.8666666666666667
emm,0.75,0.8333333333333334,0.6666666666666666,0.8333333333333334
empasoft,0.0,0.0,0.0,0.9166666666666666
emtelco s.a.,0.45454545454545453,0.8181818181818182,0.36363636363636365,0.45454545454545453
endava,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.7692307692307693
energize global services cjsc,0.0,0.0,0.0,0.75
engidata,0.0,0.0,0.0,0.8235294117647058
engineering ingegneria informatica spa,0.0,0.0,0.0,0.6470588235294118
enova nc,0.75,0.5,0.125,0.875
eoh,0.0,0.0,0.0,1.0
epic technologies jamaica,0.0,0.0,0.0,0.7142857142857143
eppco,0.11764705882352941,0.058823529411764705,0.058823529411764705,1.0
ergo,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.8571428571428571
ericsson,0.4,0.2,0.0,1.0
erp,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231
erp software technologies,0.0,0.0625,0.0,0.8125
erste group it,0.0,0.0,0.0,0.07692307692307693
eshore ltd,0.2857142857142857,1.0,0.5714285714285714,0.8571428571428571
eskadenia software,0.0,0.0,0.0,0.3333333333333333
eternity technology,0.1111111111111111,0.0,0.0,0.5
eti sa,0.45454545454545453,0.6363636363636364,0.45454545454545453,0.6363636363636364
european dynamics,0.25,0.125,0.0,0.75
everis chile,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.8333333333333334
everlounge inc.,0.75,0.875,0.875,0.75
evertec,0.0,0.2857142857142857,0.21428571428571427,1.0
evosoft,0.1111111111111111,0.6666666666666666,0.5555555555555556,1.0
evozon,0.1111111111111111,0.0,0.0,0.7777777777777778
evry asa,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.8571428571428571
exi,0.5,0.75,0.75,0.75
f3m moçambique - information systems,0.0,0.0,0.0,0.5882352941176471
fast telecommunication co.,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.9230769230769231
fenergo,0.09090909090909091,0.0,0.09090909090909091,1.0
fenxweb,0.0,0.0,0.16666666666666666,0.8333333333333334
fer,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.8888888888888888
fima,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888
finatech group,0.0,0.7,0.4,0.7
"first cambodia co., ltd",0.125,0.75,1.0,0.375
focus computers (pvt) ltd,0.45454545454545453,0.45454545454545453,0.0,0.8181818181818182
folec communications (b) sdn bhd,0.0,0.0,0.0,0.8888888888888888
formula.fo,0.0,0.0,0.0,0.7857142857142857
fortude,0.14285714285714285,0.0,0.0,0.8571428571428571
fpt information system,0.0,0.0,0.0,0.7
framgia vietnam,0.0,0.07142857142857142,0.2857142857142857,0.7142857142857143
"free market entertainment co., ltd.",0.0,0.0,0.0,1.0
freeme ltd.,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8333333333333334
frontiir,0.6363636363636364,0.0,0.0,0.8181818181818182
fuji xerox,0.2857142857142857,0.42857142857142855,0.8571428571428571,1.0
fujitsu,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334
fujitsu australia limited,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.6666666666666666
fujitsu finland,0.75,0.875,0.875,0.875
fusion systems ltd,0.5555555555555556,0.7777777777777778,0.7777777777777778,1.0
fusionworks,0.0,0.0,0.0,0.875
"gainde 2000, customs computer systems",0.0,0.0,0.0,0.0
gallagher,0.0,0.6666666666666666,0.8333333333333334,0.75
gamma it solutions,0.0,0.0,0.0,0.6666666666666666
garanti teknoloji,0.1875,0.125,0.375,0.5
gawab.com,0.0,0.0,0.0,0.7777777777777778
gbm,0.0,0.9230769230769231,0.38461538461538464,0.8461538461538461
gbm corporation,0.0,1.0,0.7,1.0
"gcs international, ltd",0.8,0.8666666666666667,1.0,0.8
geen,0.25,0.25,0.75,1.0
gemalto,0.0,0.09090909090909091,0.45454545454545453,0.9090909090909091
genesis tech,0.0,0.16666666666666666,0.3333333333333333,0.75
geocom uruguay s.a.,0.9333333333333333,0.6,0.9333333333333333,0.7333333333333333
gestalt gild limited,0.0,0.06666666666666667,0.0,0.5333333333333333
gestor,0.0,0.25,0.375,0.5
gft group,0.08333333333333333,0.25,0.08333333333333333,0.5
ghana community network service limited(gcnet),0.0,0.0,0.0,0.2727272727272727
gijima,0.1,0.1,0.1,1.0
gisp-group,0.2857142857142857,0.0,0.14285714285714285,0.6428571428571429
giza systems,0.0,0.25,0.625,0.875
glintt,0.2857142857142857,0.42857142857142855,0.0,1.0
global brand private limited,0.0,0.0,0.0,0.42857142857142855
global broadband solution,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857
global computing solutions,0.0,0.0,0.16666666666666666,0.3333333333333333
global hitss,0.4444444444444444,0.3333333333333333,0.0,0.5555555555555556
globant,0.0,0.0,0.1,0.8
gmd - grupo graña y montero,0.0,0.5555555555555556,1.0,0.7777777777777778
gms,0.0,0.6,0.06666666666666667,0.8666666666666667
go-jek,0.0,0.0,0.08333333333333333,1.0
goji ltd,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666
govtech singapore,0.4,0.6,0.7333333333333333,0.8
green light it&c,0.2222222222222222,0.6666666666666666,0.0,0.6666666666666666
greennet,0.06666666666666667,0.0,0.06666666666666667,0.6666666666666666
group cgi technologies,0.0,0.0,0.0,0.8
grupo assa,0.058823529411764705,0.7647058823529411,0.7647058823529411,0.47058823529411764
grupo consisa,0.0,0.7333333333333333,0.6,0.8
grupo sega,0.2857142857142857,0.8571428571428571,1.0,0.7142857142857143
gwangju institute of science & technology,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091
hb technologies,0.0,0.0,0.3076923076923077,0.6153846153846154
hcl technologies,0.1,0.1,0.6,0.9
hdc,0.0,0.875,0.5,1.0
hdf consulting,0.0,0.1,0.0,0.8
heitech padu berhad,0.0,0.8666666666666667,0.6,0.9333333333333333
helmes as,0.0625,0.0,0.0,0.25
"helpme, lda.",0.0,0.0,0.0,0.5714285714285714
hewlett-packard,1.0,1.0,1.0,0.9166666666666666
hg,0.058823529411764705,0.058823529411764705,0.7058823529411765,0.6470588235294118
high tech consulting,0.0,0.0,0.0,0.4166666666666667
high tech engineering center,0.0,0.0,0.0,0.14285714285714285
hightest,0.1,0.0,0.4,0.8
hps,0.0,0.5882352941176471,0.7058823529411765,0.8235294117647058
humo & partners,0.8,0.4,0.8,0.8
i-frontier,0.0,0.0,0.0,0.8666666666666667
iba group,0.125,0.125,0.25,0.5
ibermática,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.9090909090909091
ibis management associates inc.,0.4,0.6,0.6,1.0
ibm,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
ibs,0.5714285714285714,0.0,0.9285714285714286,1.0
ibus media,0.0,0.125,0.125,0.25
icc,0.3,0.7,0.8,0.7
icdl africa,0.8888888888888888,0.0,0.7777777777777778,1.0
ice,0.1,0.1,0.1,0.6
ice electronics,0.0,0.0,0.0,0.8888888888888888
icon,0.1,0.1,0.0,0.6
iconsult,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.8571428571428571
ict authority,0.0,0.4166666666666667,0.5,0.3333333333333333
ict dynamix (pty) ltd,0.0,0.0,0.0,0.9
ict4d tajikistan,0.16666666666666666,0.0,0.0,0.8333333333333334
ictual,0.0,0.375,0.0,0.75
ids de centroamérica,0.0,0.1875,0.375,0.625
idtknology,0.0,0.0,0.0,0.9
ig,0.07142857142857142,0.35714285714285715,0.7857142857142857,0.7142857142857143
igovtt,0.0,0.0,0.14285714285714285,0.7142857142857143
ihorizons,0.0,0.0,0.0,0.7
ikubinfo,0.2727272727272727,0.45454545454545453,0.0,1.0
ileys inc,0.7272727272727273,0.9090909090909091,0.36363636363636365,0.8181818181818182
ilheos solutions,0.0,0.15384615384615385,0.15384615384615385,0.6923076923076923
iliane,0.0,0.0,0.0,1.0
impact enterprises,0.0,0.0,0.0,0.45454545454545453
imtac,0.0,0.23076923076923078,0.0,0.9230769230769231
in2 group,0.0,0.0,0.0,0.4
inbox business technologies,0.0,0.0,0.0,0.375
inc technologies,0.2727272727272727,0.7272727272727273,0.45454545454545453,0.7272727272727273
incom,0.05263157894736842,0.3157894736842105,0.3157894736842105,0.8421052631578947
independiente,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.8888888888888888
indra,0.375,0.5,0.5625,0.8125
inei,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556
infinite solutions,0.0,0.0,0.0,0.6666666666666666
info-arch,0.6666666666666666,0.2,0.26666666666666666,0.7333333333333333
information matrix,0.0,0.0,0.0,0.5294117647058824
information technology authority - oman,0.0,0.0,0.0,0.14285714285714285
information technology services (its) at the university of texas at austin,0.0,0.0,0.0,0.0
infosgroup,0.0,0.5625,0.125,0.8125
infosoft systems,0.2,0.1,0.3,0.4
infosys,0.3076923076923077,0.7692307692307693,0.7692307692307693,0.6923076923076923
infosys ltd.,0.4,0.4,0.6,0.7
infotech caribbean,0.7,0.8,0.7,0.7
infotel monaco sam,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556
infotrans caribbean n.v.,0.2857142857142857,0.7142857142857143,0.0,0.5714285714285714
injazat data systems,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.5714285714285714
innoforce,0.0,0.07142857142857142,0.21428571428571427,0.7857142857142857
innovative technology management inc,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714
inova solutions n.v.,0.0,0.36363636363636365,0.0,0.7272727272727273
instituto costarricense de acueductos y alcantarillados,0.0,0.0,0.6428571428571429,1.0
intellica s.a.,0.6,0.7,0.1,0.4
intergrupo,0.75,0.9375,0.8125,0.9375
interswitch group,0.0,0.3333333333333333,0.3333333333333333,0.5
intertech information technology and marketing inc.,0.0,0.0,0.6428571428571429,0.9285714285714286
intertek laboratories ltd.,0.4,0.5,0.7,0.9
interworks,0.0,0.0,0.0,0.2857142857142857
intouch sa,0.0,0.36363636363636365,0.8181818181818182,0.8181818181818182
intralot,0.0,0.3333333333333333,0.0,0.6666666666666666
intrasoft international,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334
inu:it a/s,0.0,0.0,0.0,0.5333333333333333
ipmc ghana,0.2727272727272727,0.5454545454545454,0.36363636363636365,0.9090909090909091
ipnx nigeria limited,0.08333333333333333,0.08333333333333333,1.0,0.75
iridium solutions,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
isd,0.0,0.8888888888888888,1.0,1.0
ishajaya technology,0.0,0.0,0.125,0.75
isoftstone,0.0,0.25,0.25,1.0
isol systems,0.0,0.1,0.1,0.6
ison technologies,0.0,0.4666666666666667,0.7333333333333333,0.9333333333333333
ist networks,0.0,0.18181818181818182,0.7272727272727273,0.7272727272727273
it advice team,0.0,0.0,0.0,0.0
it expert bf,0.0,0.0,0.0,0.16666666666666666
it solutions,0.0,0.07142857142857142,0.0,0.42857142857142855
it solutions algérie,0.0,0.0,0.0,0.35294117647058826
it-iq botswana,0.0,0.0,0.0,0.9
it2s ( cisco silver partner ),0.0,0.0,0.0,0.0
itdc,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.9090909090909091
itdesire,0.0,0.0,0.0,0.9
